"iso3","continente_fundar","anio","valor_en_ton"
"ARG","América del Sur","1908","7617456.0"
"ARG","América del Sur","1909","5935680.0"
"ARG","América del Sur","1910","8907184.0"
"ARG","América del Sur","1911","9944096.0"
"ARG","América del Sur","1912","9478768.0"
"ARG","América del Sur","1913","10145616.0"
"ARG","América del Sur","1914","8672688.0"
"ARG","América del Sur","1915","6939616.0"
"ARG","América del Sur","1916","4986704.0"
"ARG","América del Sur","1917","2231376.0"
"ARG","América del Sur","1918","2520832.0"
"ARG","América del Sur","1919","3726288.0"
"ARG","América del Sur","1920","5891712.0"
"ARG","América del Sur","1921","5539968.0"
"ARG","América del Sur","1922","7298688.0"
"ARG","América del Sur","1923","8445520.0"
"ARG","América del Sur","1924","10959024.0"
"ARG","América del Sur","1925","11237488.0"
"ARG","América del Sur","1926","11259472.0"
"ARG","América del Sur","1927","13373600.0"
"ARG","América del Sur","1928","12738777.0"
"ARG","América del Sur","1929","13130350.0"
"ARG","América del Sur","1930","12767495.0"
"ARG","América del Sur","1931","12843815.0"
"ARG","América del Sur","1932","13100443.0"
"ARG","América del Sur","1933","13232287.0"
"ARG","América del Sur","1934","14239680.0"
"ARG","América del Sur","1935","13997231.0"
"ARG","América del Sur","1936","15095986.0"
"ARG","América del Sur","1937","16710979.0"
"ARG","América del Sur","1938","16347408.0"
"ARG","América del Sur","1939","17377468.0"
"ARG","América del Sur","1940","15864415.0"
"ARG","América del Sur","1941","13940459.0"
"ARG","América del Sur","1942","13479180.0"
"ARG","América del Sur","1943","14076890.0"
"ARG","América del Sur","1944","13951808.0"
"ARG","América del Sur","1945","13665986.0"
"ARG","América del Sur","1946","13702418.0"
"ARG","América del Sur","1947","14514933.0"
"ARG","América del Sur","1948","17391620.0"
"ARG","América del Sur","1949","15364626.0"
"ARG","América del Sur","1950","29921192.0"
"ARG","América del Sur","1951","34962916.0"
"ARG","América del Sur","1952","36095124.0"
"ARG","América del Sur","1953","35134740.0"
"ARG","América del Sur","1954","36750356.0"
"ARG","América del Sur","1955","39559988.0"
"ARG","América del Sur","1956","44296736.0"
"ARG","América del Sur","1957","47607776.0"
"ARG","América del Sur","1958","44192510.0"
"ARG","América del Sur","1959","48948800.0"
"ARG","América del Sur","1960","48764500.0"
"ARG","América del Sur","1961","51126708.0"
"ARG","América del Sur","1962","53640124.0"
"ARG","América del Sur","1963","50032660.0"
"ARG","América del Sur","1964","55670040.0"
"ARG","América del Sur","1965","58804852.0"
"ARG","América del Sur","1966","63072668.0"
"ARG","América del Sur","1967","65475984.0"
"ARG","América del Sur","1968","69009220.0"
"ARG","América del Sur","1969","77248870.0"
"ARG","América del Sur","1970","82648000.0"
"ARG","América del Sur","1971","88847190.0"
"ARG","América del Sur","1972","90066770.0"
"ARG","América del Sur","1973","93976080.0"
"ARG","América del Sur","1974","95480620.0"
"ARG","América del Sur","1975","94845784.0"
"ARG","América del Sur","1976","99699540.0"
"ARG","América del Sur","1977","100706340.0"
"ARG","América del Sur","1978","102556160.0"
"ARG","América del Sur","1979","110616820.0"
"ARG","América del Sur","1980","108656930.0"
"ARG","América del Sur","1981","101969360.0"
"ARG","América del Sur","1982","103351890.0"
"ARG","América del Sur","1983","105142856.0"
"ARG","América del Sur","1984","106452510.0"
"ARG","América del Sur","1985","100531990.0"
"ARG","América del Sur","1986","104151060.0"
"ARG","América del Sur","1987","114878424.0"
"ARG","América del Sur","1988","121405960.0"
"ARG","América del Sur","1989","117021370.0"
"ARG","América del Sur","1990","112079090.0"
"ARG","América del Sur","1991","117505740.0"
"ARG","América del Sur","1992","121230584.0"
"ARG","América del Sur","1993","117777490.0"
"ARG","América del Sur","1994","122229000.0"
"ARG","América del Sur","1995","127764860.0"
"ARG","América del Sur","1996","134762060.0"
"ARG","América del Sur","1997","137641470.0"
"ARG","América del Sur","1998","139451890.0"
"ARG","América del Sur","1999","147285120.0"
"ARG","América del Sur","2000","142358350.0"
"ARG","América del Sur","2001","134003940.0"
"ARG","América del Sur","2002","124392350.0"
"ARG","América del Sur","2003","134631000.0"
"ARG","América del Sur","2004","157043400.0"
"ARG","América del Sur","2005","161434200.0"
"ARG","América del Sur","2006","174609000.0"
"ARG","América del Sur","2007","174245760.0"
"ARG","América del Sur","2008","188106000.0"
"ARG","América del Sur","2009","178949200.0"
"ARG","América del Sur","2010","186733140.0"
"ARG","América del Sur","2011","190273780.0"
"ARG","América del Sur","2012","191292110.0"
"ARG","América del Sur","2013","189537740.0"
"ARG","América del Sur","2014","188396530.0"
"ARG","América del Sur","2015","191743840.0"
"ARG","América del Sur","2016","189920430.0"
"ARG","América del Sur","2017","186898880.0"
"ARG","América del Sur","2018","180599330.0"
"ARG","América del Sur","2019","178511620.0"
"ARG","América del Sur","2020","169262690.0"
"ARG","América del Sur","2021","186448290.0"
"ARM","Asia","1830","40.0"
"ARM","Asia","1831","49.0"
"ARM","Asia","1832","32.0"
"ARM","Asia","1833","40.0"
"ARM","Asia","1850","250.99998"
"ARM","Asia","1855","761.0"
"ARM","Asia","1858","1069.0"
"ARM","Asia","1859","1134.0"
"ARM","Asia","1860","1498.0"
"ARM","Asia","1861","1903.0"
"ARM","Asia","1862","1717.0"
"ARM","Asia","1863","1798.0"
"ARM","Asia","1864","2016.0"
"ARM","Asia","1865","1927.0"
"ARM","Asia","1866","6089.0"
"ARM","Asia","1867","6988.0"
"ARM","Asia","1868","5814.0"
"ARM","Asia","1869","7887.0"
"ARM","Asia","1870","8559.0"
"ARM","Asia","1871","11555.0"
"ARM","Asia","1872","11862.0"
"ARM","Asia","1873","11134.0"
"ARM","Asia","1874","13514.0"
"ARM","Asia","1875","15555.0"
"ARM","Asia","1876","19312.0"
"ARM","Asia","1877","19709.0"
"ARM","Asia","1878","25757.0"
"ARM","Asia","1879","26429.0"
"ARM","Asia","1880","31004.0"
"ARM","Asia","1881","32656.0"
"ARM","Asia","1882","34397.0"
"ARM","Asia","1883","39150.0"
"ARM","Asia","1884","39749.0"
"ARM","Asia","1885","43296.0"
"ARM","Asia","1886","44405.0"
"ARM","Asia","1887","46988.0"
"ARM","Asia","1888","49013.0"
"ARM","Asia","1889","52932.0"
"ARM","Asia","1890","59944.0"
"ARM","Asia","1891","66001.0"
"ARM","Asia","1892","69863.0"
"ARM","Asia","1893","81887.0"
"ARM","Asia","1894","83402.0"
"ARM","Asia","1895","95831.0"
"ARM","Asia","1896","97555.0"
"ARM","Asia","1897","112794.0"
"ARM","Asia","1898","126503.01"
"ARM","Asia","1899","146754.0"
"ARM","Asia","1900","166244.0"
"ARM","Asia","1901","170674.0"
"ARM","Asia","1902","164843.0"
"ARM","Asia","1903","161248.0"
"ARM","Asia","1904","179402.0"
"ARM","Asia","1905","160139.0"
"ARM","Asia","1906","182657.0"
"ARM","Asia","1907","204593.0"
"ARM","Asia","1908","205848.0"
"ARM","Asia","1909","217297.0"
"ARM","Asia","1910","213103.0"
"ARM","Asia","1911","220941.0"
"ARM","Asia","1912","250277.02"
"ARM","Asia","1913","271881.0"
"ARM","Asia","1914","245379.0"
"ARM","Asia","1915","225225.0"
"ARM","Asia","1916","240051.0"
"ARM","Asia","1917","220925.0"
"ARM","Asia","1918","88106.0"
"ARM","Asia","1919","75256.0"
"ARM","Asia","1920","68624.0"
"ARM","Asia","1921","74422.0"
"ARM","Asia","1922","90762.0"
"ARM","Asia","1923","100260.0"
"ARM","Asia","1924","119450.0"
"ARM","Asia","1925","117896.0"
"ARM","Asia","1926","170819.0"
"ARM","Asia","1927","212374.0"
"ARM","Asia","1928","233149.0"
"ARM","Asia","1929","251136.0"
"ARM","Asia","1930","342959.0"
"ARM","Asia","1931","412376.0"
"ARM","Asia","1932","463925.0"
"ARM","Asia","1933","519236.03"
"ARM","Asia","1934","627438.0"
"ARM","Asia","1935","709132.0"
"ARM","Asia","1936","811736.0"
"ARM","Asia","1937","830978.0"
"ARM","Asia","1938","877168.0"
"ARM","Asia","1939","887968.0"
"ARM","Asia","1940","1064670.0"
"ARM","Asia","1941","935301.0"
"ARM","Asia","1942","513194.97"
"ARM","Asia","1943","535600.0"
"ARM","Asia","1944","776719.0"
"ARM","Asia","1945","818700.0"
"ARM","Asia","1946","917508.0"
"ARM","Asia","1947","1103569.0"
"ARM","Asia","1948","1172028.0"
"ARM","Asia","1949","1331679.0"
"ARM","Asia","1950","1481873.0"
"ARM","Asia","1951","1604283.0"
"ARM","Asia","1952","1717620.0"
"ARM","Asia","1953","1816585.0"
"ARM","Asia","1954","1982162.0"
"ARM","Asia","1955","2247344.0"
"ARM","Asia","1956","2466542.0"
"ARM","Asia","1957","2700000.0"
"ARM","Asia","1958","2883537.0"
"ARM","Asia","1959","3031653.0"
"ARM","Asia","1960","3157102.0"
"ARM","Asia","1961","3259570.0"
"ARM","Asia","1962","3426280.0"
"ARM","Asia","1963","3679347.0"
"ARM","Asia","1964","3917236.0"
"ARM","Asia","1965","4157394.0"
"ARM","Asia","1966","4392197.0"
"ARM","Asia","1967","4597920.0"
"ARM","Asia","1968","4732484.0"
"ARM","Asia","1969","4932664.0"
"ARM","Asia","1970","5186794.0"
"ARM","Asia","1971","5514268.0"
"ARM","Asia","1972","5808817.0"
"ARM","Asia","1973","6062725.0"
"ARM","Asia","1974","6302874.0"
"ARM","Asia","1975","6632716.0"
"ARM","Asia","1976","6889957.0"
"ARM","Asia","1977","7127198.0"
"ARM","Asia","1978","7376978.0"
"ARM","Asia","1979","7437843.0"
"ARM","Asia","1980","7729004.0"
"ARM","Asia","1981","7594694.0"
"ARM","Asia","1982","7739266.0"
"ARM","Asia","1983","7855128.0"
"ARM","Asia","1984","7929465.0"
"ARM","Asia","1985","8544614.0"
"ARM","Asia","1986","8138095.0"
"ARM","Asia","1987","8166902.5"
"ARM","Asia","1988","9296341.0"
"ARM","Asia","1989","9415744.0"
"ARM","Asia","1990","8944920.0"
"ARM","Asia","1991","7271964.0"
"ARM","Asia","1992","5862939.0"
"ARM","Asia","1993","2575039.0"
"ARM","Asia","1994","2713342.0"
"ARM","Asia","1995","3433180.0"
"ARM","Asia","1996","2595440.0"
"ARM","Asia","1997","3269238.0"
"ARM","Asia","1998","3397212.0"
"ARM","Asia","1999","3049535.0"
"ARM","Asia","2000","3491407.0"
"ARM","Asia","2001","3532701.0"
"ARM","Asia","2002","3076793.0"
"ARM","Asia","2003","3455560.0"
"ARM","Asia","2004","3691197.0"
"ARM","Asia","2005","4376169.0"
"ARM","Asia","2006","4401590.0"
"ARM","Asia","2007","5100210.0"
"ARM","Asia","2008","5574790.0"
"ARM","Asia","2009","4363332.0"
"ARM","Asia","2010","4252750.0"
"ARM","Asia","2011","4968878.0"
"ARM","Asia","2012","5748252.0"
"ARM","Asia","2013","5535004.0"
"ARM","Asia","2014","5604113.0"
"ARM","Asia","2015","5469323.0"
"ARM","Asia","2016","5203013.0"
"ARM","Asia","2017","5540153.0"
"ARM","Asia","2018","5825786.0"
"ARM","Asia","2019","6284110.0"
"ARM","Asia","2020","6430661.0"
"ARM","Asia","2021","6806045.0"
"ABW","América del Norte Central y el Caribe","1926","33394.0"
"ABW","América del Norte Central y el Caribe","1927","35759.0"
"ABW","América del Norte Central y el Caribe","1928","82747.0"
"ABW","América del Norte Central y el Caribe","1929","103410.0"
"ABW","América del Norte Central y el Caribe","1930","134573.0"
"ABW","América del Norte Central y el Caribe","1931","111780.0"
"ABW","América del Norte Central y el Caribe","1932","109356.0"
"ABW","América del Norte Central y el Caribe","1933","117021.0"
"ABW","América del Norte Central y el Caribe","1934","129408.0"
"ABW","América del Norte Central y el Caribe","1935","144989.0"
"ABW","América del Norte Central y el Caribe","1936","157577.0"
"ABW","América del Norte Central y el Caribe","1937","184002.0"
"ABW","América del Norte Central y el Caribe","1938","199499.0"
"ABW","América del Norte Central y el Caribe","1939","186174.0"
"ABW","América del Norte Central y el Caribe","1940","150449.0"
"ABW","América del Norte Central y el Caribe","1941","183348.0"
"ABW","América del Norte Central y el Caribe","1942","106832.0"
"ABW","América del Norte Central y el Caribe","1943","172546.0"
"ABW","América del Norte Central y el Caribe","1944","216331.0"
"ABW","América del Norte Central y el Caribe","1945","251360.0"
"ABW","América del Norte Central y el Caribe","1946","281777.0"
"ABW","América del Norte Central y el Caribe","1947","319338.0"
"ABW","América del Norte Central y el Caribe","1948","327045.0"
"ABW","América del Norte Central y el Caribe","1949","0.0"
"ABW","América del Norte Central y el Caribe","1950","409579.0"
"ABW","América del Norte Central y el Caribe","1951","645962.0"
"ABW","América del Norte Central y el Caribe","1952","372977.0"
"ABW","América del Norte Central y el Caribe","1953","431663.0"
"ABW","América del Norte Central y el Caribe","1954","873142.0"
"ABW","América del Norte Central y el Caribe","1955","722234.0"
"ABW","América del Norte Central y el Caribe","1956","934078.0"
"ABW","América del Norte Central y el Caribe","1957","637987.0"
"ABW","América del Norte Central y el Caribe","1958","558852.0"
"ABW","América del Norte Central y el Caribe","1959","719371.0"
"ABW","América del Norte Central y el Caribe","1960","618561.0"
"ABW","América del Norte Central y el Caribe","1961","645553.0"
"ABW","América del Norte Central y el Caribe","1962","708942.0"
"ABW","América del Norte Central y el Caribe","1963","679088.0"
"ABW","América del Norte Central y el Caribe","1964","660275.0"
"ABW","América del Norte Central y el Caribe","1965","592387.0"
"ABW","América del Norte Central y el Caribe","1966","553944.0"
"ABW","América del Norte Central y el Caribe","1967","682359.0"
"ABW","América del Norte Central y el Caribe","1968","634510.0"
"ABW","América del Norte Central y el Caribe","1969","830405.0"
"ABW","América del Norte Central y el Caribe","1970","928761.0"
"ABW","América del Norte Central y el Caribe","1971","808321.0"
"ABW","América del Norte Central y el Caribe","1972","783783.0"
"ABW","América del Norte Central y el Caribe","1973","869461.0"
"ABW","América del Norte Central y el Caribe","1974","788077.0"
"ABW","América del Norte Central y el Caribe","1975","570712.0"
"ABW","América del Norte Central y el Caribe","1976","1219127.0"
"ABW","América del Norte Central y el Caribe","1977","636760.0"
"ABW","América del Norte Central y el Caribe","1978","542289.0"
"ABW","América del Norte Central y el Caribe","1979","568871.0"
"ABW","América del Norte Central y el Caribe","1980","585435.0"
"ABW","América del Norte Central y el Caribe","1981","557625.0"
"ABW","América del Norte Central y el Caribe","1982","623468.0"
"ABW","América del Norte Central y el Caribe","1983","320425.0"
"ABW","América del Norte Central y el Caribe","1984","800142.0"
"ABW","América del Norte Central y el Caribe","1985","936532.0"
"ABW","América del Norte Central y el Caribe","1986","179536.0"
"ABW","América del Norte Central y el Caribe","1987","447008.0"
"ABW","América del Norte Central y el Caribe","1988","611888.0"
"ABW","América del Norte Central y el Caribe","1989","648528.0"
"ABW","América del Norte Central y el Caribe","1990","487312.0"
"ABW","América del Norte Central y el Caribe","1991","531280.0"
"ABW","América del Norte Central y el Caribe","1992","538608.0"
"ABW","América del Norte Central y el Caribe","1993","648528.0"
"ABW","América del Norte Central y el Caribe","1994","659520.0"
"ABW","América del Norte Central y el Caribe","1995","707152.0"
"ABW","América del Norte Central y el Caribe","1996","725472.0"
"ABW","América del Norte Central y el Caribe","1997","758448.0"
"ABW","América del Norte Central y el Caribe","1998","806080.0"
"ABW","América del Norte Central y el Caribe","1999","809744.0"
"ABW","América del Norte Central y el Caribe","2000","2377936.0"
"ABW","América del Norte Central y el Caribe","2001","2407248.0"
"ABW","América del Norte Central y el Caribe","2002","2436560.0"
"ABW","América del Norte Central y el Caribe","2003","2561136.0"
"ABW","América del Norte Central y el Caribe","2004","2616096.0"
"ABW","América del Norte Central y el Caribe","2005","2718688.0"
"ABW","América del Norte Central y el Caribe","2006","2715024.0"
"ABW","América del Norte Central y el Caribe","2007","2821280.0"
"ABW","América del Norte Central y el Caribe","2008","2656400.0"
"ABW","América del Norte Central y el Caribe","2009","2627088.0"
"ABW","América del Norte Central y el Caribe","2010","2506176.0"
"ABW","América del Norte Central y el Caribe","2011","2498848.0"
"ABW","América del Norte Central y el Caribe","2012","1348352.0"
"ABW","América del Norte Central y el Caribe","2013","861040.0"
"ABW","América del Norte Central y el Caribe","2014","872032.0"
"ABW","América del Norte Central y el Caribe","2015","897680.0"
"ABW","América del Norte Central y el Caribe","2016","883024.0"
"ABW","América del Norte Central y el Caribe","2017","890352.0"
"ABW","América del Norte Central y el Caribe","2018","872032.0"
"ABW","América del Norte Central y el Caribe","2019","912336.0"
"ABW","América del Norte Central y el Caribe","2020","778954.0"
"ABW","América del Norte Central y el Caribe","2021","858126.0"
"AUS","Oceanía","1750","0.0"
"AUS","Oceanía","1751","0.0"
"AUS","Oceanía","1752","0.0"
"AUS","Oceanía","1753","0.0"
"AUS","Oceanía","1754","0.0"
"AUS","Oceanía","1755","0.0"
"AUS","Oceanía","1756","0.0"
"AUS","Oceanía","1757","0.0"
"AUS","Oceanía","1758","0.0"
"AUS","Oceanía","1759","0.0"
"AUS","Oceanía","1760","0.0"
"AUS","Oceanía","1761","0.0"
"AUS","Oceanía","1762","0.0"
"AUS","Oceanía","1763","0.0"
"AUS","Oceanía","1764","0.0"
"AUS","Oceanía","1765","0.0"
"AUS","Oceanía","1766","0.0"
"AUS","Oceanía","1767","0.0"
"AUS","Oceanía","1768","0.0"
"AUS","Oceanía","1769","0.0"
"AUS","Oceanía","1770","0.0"
"AUS","Oceanía","1771","0.0"
"AUS","Oceanía","1772","0.0"
"AUS","Oceanía","1773","0.0"
"AUS","Oceanía","1774","0.0"
"AUS","Oceanía","1775","0.0"
"AUS","Oceanía","1776","0.0"
"AUS","Oceanía","1777","0.0"
"AUS","Oceanía","1778","0.0"
"AUS","Oceanía","1779","0.0"
"AUS","Oceanía","1780","0.0"
"AUS","Oceanía","1781","0.0"
"AUS","Oceanía","1782","0.0"
