"fecha","indicador","valor"
"1886-02-01","anomalia_temperatura_deg_c","-0.31621"
"1886-03-01","anomalia_temperatura_deg_c","-0.25779"
"1886-04-01","anomalia_temperatura_deg_c","-0.34664"
"1886-05-01","anomalia_temperatura_deg_c","-0.20381"
"1886-06-01","anomalia_temperatura_deg_c","-0.38248"
"1886-07-01","anomalia_temperatura_deg_c","-0.34303"
"1886-08-01","anomalia_temperatura_deg_c","-0.38524"
"1886-09-01","anomalia_temperatura_deg_c","-0.47229"
"1886-10-01","anomalia_temperatura_deg_c","-0.368"
"1886-11-01","anomalia_temperatura_deg_c","-0.39283"
"1886-12-01","anomalia_temperatura_deg_c","-0.50368"
"1887-01-01","anomalia_temperatura_deg_c","-0.50385"
"1887-02-01","anomalia_temperatura_deg_c","-0.52831"
"1887-03-01","anomalia_temperatura_deg_c","-0.4584"
"1887-04-01","anomalia_temperatura_deg_c","-0.42704"
"1887-05-01","anomalia_temperatura_deg_c","-0.4866"
"1887-06-01","anomalia_temperatura_deg_c","-0.40775"
"1887-07-01","anomalia_temperatura_deg_c","-0.3295"
"1887-08-01","anomalia_temperatura_deg_c","-0.35901"
"1887-09-01","anomalia_temperatura_deg_c","-0.44675"
"1887-10-01","anomalia_temperatura_deg_c","-0.3895"
"1887-11-01","anomalia_temperatura_deg_c","-0.41523"
"1887-12-01","anomalia_temperatura_deg_c","-0.35198"
"1888-01-01","anomalia_temperatura_deg_c","-0.40944"
"1888-02-01","anomalia_temperatura_deg_c","-0.32378"
"1888-03-01","anomalia_temperatura_deg_c","-0.31955"
"1888-04-01","anomalia_temperatura_deg_c","-0.26741"
"1888-05-01","anomalia_temperatura_deg_c","-0.2548"
"1888-06-01","anomalia_temperatura_deg_c","-0.26628"
"1888-07-01","anomalia_temperatura_deg_c","-0.34081"
"1888-08-01","anomalia_temperatura_deg_c","-0.31094"
